Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,1,76,1,2,1663,4,6,4,0,2,4,3,2,3,6,5,6,5,5,977,372,0,0.34772614
1,1,24,0,2,794,3,4,1,4,4,2,4,2,0,2,5,5,0,3,1132,880,0,0.002193834
0,1,27,1,2,2788,2,5,5,2,2,4,0,4,3,3,1,5,0,1,276,1781,0,0.07174263
1,0,55,0,0,1152,0,5,3,0,1,4,4,3,5,6,0,2,3,6,557,1959,1,0.99859315
0,0,77,0,0,3219,1,4,4,6,4,5,0,0,4,3,6,0,5,6,1706,1801,0,0.00035105384
0,1,5,0,0,7922,1,0,0,1,0,1,5,5,5,5,4,0,4,5,1406,1144,0,9.388528e-06
0,0,43,0,1,589,3,3,5,4,1,1,6,1,5,4,6,1,3,6,233,1801,0,0.0040634456
1,0,37,1,0,6629,4,1,2,6,0,2,0,3,1,3,1,6,2,0,1537,411,1,0.9727145
1,0,99,1,0,3173,6,5,0,0,3,2,6,0,6,2,5,0,3,1,202,1767,0,0.40095496
1,0,53,0,0,9495,1,4,4,4,4,3,3,2,6,1,1,6,6,1,490,1495,0,0.00037652426
0,0,91,0,0,741,3,0,3,2,1,3,1,1,5,2,4,0,2,5,332,1208,0,0.00056386343
0,0,76,0,2,5083,3,1,0,3,5,3,2,1,1,2,0,6,3,5,1958,569,0,0.00020444472
0,0,91,1,0,2484,6,3,3,2,2,1,4,6,4,0,1,0,5,2,1654,262,0,0.06525404
0,0,22,1,1,3050,1,3,5,5,5,3,5,4,5,3,2,5,5,5,1921,1565,0,0.20139547
0,0,51,0,2,630,6,0,2,3,5,3,0,2,0,2,5,5,1,5,1925,1786,1,0.91162425
1,0,56,0,1,3997,1,6,6,0,1,2,5,2,5,1,6,1,1,2,708,1491,0,0.0051510097
1,1,40,1,2,9208,4,0,1,3,3,6,5,5,4,2,1,5,6,6,1443,1585,0,0.14192253
0,0,88,0,1,4543,1,3,0,2,6,4,6,2,3,2,4,5,2,5,912,1466,0,0.0017500703
0,1,11,0,1,8319,2,3,1,5,3,6,0,3,1,6,3,4,2,6,1224,882,0,0.0044891606
0,0,26,1,0,6082,1,1,3,6,4,4,5,2,6,4,3,0,5,5,708,1245,1,0.97704893
0,0,56,1,2,6023,5,2,5,2,3,1,6,5,1,2,5,0,3,5,846,1478,1,0.95757127
0,0,6,1,0,7470,3,5,3,2,3,3,4,4,1,3,2,6,1,1,310,1638,1,0.7341481
0,1,78,0,2,6315,3,0,6,0,4,4,4,2,3,6,5,1,0,3,1260,1156,0,0.0003079582
0,0,43,1,1,6335,4,4,3,3,3,2,0,5,3,5,6,2,2,6,1587,588,1,0.9984523
0,0,100,0,0,4177,2,6,5,6,6,4,2,1,2,5,1,3,5,6,1911,1999,0,0.0015093747
1,0,30,1,1,5365,5,2,3,4,3,3,0,1,6,6,2,5,6,3,1209,468,1,0.9985
0,0,46,0,2,7927,6,1,2,3,6,4,1,2,5,0,5,0,3,1,397,680,1,0.9854358
1,1,99,1,2,4468,4,0,6,1,6,3,2,0,6,6,3,6,5,0,353,264,0,0.13920602
0,1,81,0,2,2717,0,1,5,0,4,6,0,3,1,4,3,4,3,4,1824,400,1,0.9994105
0,0,48,0,2,8880,3,3,4,4,6,5,6,6,5,3,1,3,4,2,338,497,0,0.007686357
1,0,1,1,2,2281,6,5,3,0,4,4,1,3,6,5,6,6,0,2,957,1306,1,0.7201687
0,1,75,1,0,2645,5,0,2,2,1,1,4,3,0,0,1,3,4,0,1628,800,1,0.9527834
0,1,83,0,1,9875,4,1,6,1,0,6,6,5,1,0,4,1,0,5,585,1109,0,0.0061549577
1,0,78,1,1,7576,0,4,3,6,0,3,1,3,4,2,3,3,1,5,1672,1562,1,0.9959902
1,0,23,1,1,3593,5,3,0,0,4,1,4,5,4,4,6,3,3,5,318,945,0,0.08781779
1,0,37,0,2,3772,6,3,0,0,5,6,2,1,3,0,4,4,2,6,1998,442,1,0.5091142
1,1,70,1,2,1741,1,1,6,6,5,4,4,4,2,3,0,2,2,5,1772,1482,0,0.0035118253
0,0,97,1,1,7077,4,1,3,5,0,2,0,1,4,1,5,5,0,3,1232,56,0,0.43466073
1,0,64,1,1,8460,1,1,0,5,1,0,5,4,4,1,5,5,4,2,531,1011,1,0.8875707
0,0,16,1,0,2648,0,2,1,4,1,4,2,3,2,1,3,2,0,3,767,1181,1,0.9475013
0,0,32,1,1,6020,5,0,2,1,5,1,5,3,0,6,0,4,4,0,946,1318,1,0.991109
1,1,23,1,0,122,0,6,3,4,0,2,6,2,2,4,6,4,3,6,926,1345,1,0.9995159
0,0,54,0,1,7090,6,3,4,5,2,5,3,0,1,2,1,5,0,3,299,1458,1,0.99993
0,0,86,1,2,9218,2,1,5,4,6,3,4,3,0,5,6,1,1,1,950,48,1,0.94079953
0,1,85,0,2,3148,1,6,1,4,5,0,2,3,2,1,2,4,4,5,1477,556,0,0.00043805246
0,1,14,0,1,6005,1,6,2,1,0,3,1,3,3,3,2,3,6,3,1744,1069,0,0.00057661394
1,1,30,1,1,988,3,1,0,2,0,1,1,0,4,5,6,1,5,1,1572,1579,0,0.0006481678
0,0,100,0,0,4635,0,6,4,0,1,3,1,4,2,6,1,5,6,4,1205,1370,1,0.99736845
1,0,22,1,0,3358,0,4,5,5,0,5,5,6,5,6,5,3,1,4,245,1129,1,0.9993604
1,1,2,1,0,6780,2,6,6,0,2,2,2,4,6,5,4,5,3,4,1824,505,0,0.0012677069
0,1,29,1,1,2881,4,1,4,4,2,1,2,5,2,4,6,4,2,4,1749,1859,1,0.6503274
0,1,49,1,1,5207,2,1,6,0,3,4,2,3,3,1,5,6,5,1,1389,1595,0,0.26020673
0,0,89,1,1,5660,0,3,2,3,6,5,1,2,2,3,3,1,6,3,596,452,1,0.99997985
1,0,19,0,2,4473,1,1,1,2,4,2,2,0,5,5,1,6,4,1,1089,392,0,0.005730774
0,0,29,0,1,9264,5,6,5,2,3,0,2,0,1,3,6,1,6,3,1317,805,1,0.9992679
1,0,13,1,1,3580,4,4,5,5,3,0,6,4,1,4,6,1,6,0,239,947,1,0.69433874
1,1,43,1,2,8183,3,0,6,2,0,5,6,1,1,3,6,4,4,5,174,322,0,0.0068681613
0,0,55,0,1,7034,2,5,2,5,0,6,0,2,4,1,5,2,0,4,223,1146,0,0.00017609278
0,0,65,0,2,4913,4,6,0,5,6,1,3,0,6,4,5,5,1,0,477,412,0,0.010589492
0,1,71,1,2,1791,1,6,4,6,5,4,6,0,0,3,0,1,2,6,208,1878,0,0.0021854516
0,1,95,1,2,150,5,4,4,3,5,6,5,4,2,5,6,5,3,2,1677,151,1,0.99698454
1,0,69,1,1,5568,3,5,0,5,1,4,1,1,2,3,2,4,5,1,521,462,0,0.2545162
1,0,8,0,0,7227,0,1,0,0,1,1,4,0,6,4,2,6,6,2,606,4,1,0.90963566
1,0,3,0,1,3404,0,6,1,2,2,1,1,2,1,4,5,2,5,4,1206,425,1,0.99939096
0,1,29,1,0,4916,6,2,1,3,6,3,6,0,3,1,5,2,6,3,28,1397,1,0.98847276
1,0,39,1,2,1440,5,6,6,1,1,3,1,4,6,3,1,5,0,3,1801,946,1,0.9959955
1,0,62,1,1,4437,3,2,0,3,3,5,0,3,4,3,4,3,4,5,1514,979,1,0.9928497
0,0,65,0,0,5449,3,3,5,6,2,3,5,4,5,1,6,1,3,6,1455,746,0,0.0088839885
1,0,70,1,0,875,3,2,1,3,3,3,6,3,2,4,0,6,0,4,726,1449,1,0.99870217
0,0,55,1,2,3305,4,1,3,2,0,3,3,0,5,4,6,2,4,6,1055,123,1,0.58172894
1,0,17,1,2,9747,1,6,3,2,6,5,5,3,5,5,4,2,3,2,743,1689,1,0.8993061
1,1,65,1,2,1265,4,4,3,5,4,3,1,3,0,5,5,5,5,2,1606,1005,1,0.8225384
0,0,73,1,1,747,3,4,6,2,5,6,5,1,2,1,2,2,1,5,667,1720,1,0.98684597
1,1,69,0,2,5696,1,2,3,2,1,4,0,2,2,4,1,2,4,0,71,1233,0,0.00030433957
1,0,30,1,2,9113,2,6,6,3,6,3,2,2,4,4,3,1,6,6,959,1481,1,0.9918771
0,0,88,1,0,4082,3,6,1,6,5,0,5,2,5,4,2,4,6,4,668,1675,1,0.6826625
0,1,24,1,1,5951,2,3,3,6,5,0,1,2,2,0,6,0,1,2,815,1976,0,0.033490073
0,0,71,0,1,7147,0,6,2,4,1,6,2,5,2,4,0,4,0,6,1872,1651,1,0.9695777
0,0,5,1,0,3406,5,6,0,2,2,4,1,1,3,6,1,2,4,0,49,1242,1,0.7383179
0,1,0,1,2,4967,3,2,6,0,3,4,2,4,1,2,1,4,0,4,1768,1041,0,0.003513885
0,1,7,1,1,3924,6,4,0,0,4,2,6,5,6,5,3,1,1,2,170,873,1,0.9491851
0,1,43,1,0,9445,4,6,6,0,4,6,0,1,5,0,3,3,6,1,1968,1259,0,0.11650303
0,1,71,1,0,1504,6,0,6,0,4,3,2,2,3,4,5,3,4,4,742,590,1,0.9844824
1,0,12,1,1,1740,2,6,0,5,1,3,3,5,0,6,4,0,0,4,1136,1189,0,0.00056677446
1,1,4,0,1,9613,6,4,1,0,1,6,4,5,6,0,5,6,5,2,564,1051,1,0.9886156
0,0,49,1,1,9627,6,0,2,5,6,0,4,1,6,4,5,4,1,2,551,1863,1,0.810272
1,1,13,0,0,851,3,0,3,3,0,4,4,2,1,0,0,2,3,1,568,351,0,0.0013756335
1,0,55,1,0,2750,2,5,4,5,5,0,2,5,0,0,5,6,4,1,266,1660,1,0.98459446
1,0,31,1,2,2728,2,2,4,5,5,4,5,4,0,0,2,0,1,6,921,444,1,0.5030139
1,1,10,1,2,9554,0,3,0,6,4,1,0,2,0,2,2,2,5,5,587,1249,1,0.99995935
1,1,9,1,2,6671,0,0,1,6,5,6,5,5,4,6,1,3,3,4,1565,1175,1,0.94184697
1,1,85,0,2,7930,4,6,0,6,3,0,3,5,0,6,4,6,3,1,1516,1012,0,0.27992088
0,1,4,1,0,8507,3,4,5,6,6,2,3,4,1,0,6,3,5,6,410,1154,0,0.0047867955
1,0,20,1,1,5366,5,2,0,1,6,6,4,0,6,1,4,5,5,6,1065,784,1,0.8746675
0,0,32,0,0,4179,4,4,1,4,6,5,3,1,5,4,3,4,6,4,648,1946,1,0.56954753
0,1,30,0,1,5303,0,4,0,6,6,2,6,2,1,2,0,5,5,4,508,918,1,0.9999032
1,1,97,0,2,4861,1,5,3,2,5,5,3,6,3,5,3,3,1,0,1274,1804,0,0.0023258708
1,1,66,0,0,2207,6,5,3,0,3,4,3,2,6,6,0,3,2,5,1473,545,1,0.9903544
0,1,8,1,2,6622,1,1,4,6,1,4,4,3,3,2,3,0,6,0,832,1681,0,0.001639621
0,0,59,1,1,9648,3,4,3,1,4,0,0,6,6,6,6,3,4,2,737,1874,1,0.9985331
1,1,22,0,1,8872,1,6,3,4,3,1,0,2,2,2,0,5,4,3,848,765,0,0.0003764064
0,0,96,0,0,4336,5,3,6,1,5,0,0,6,3,6,6,4,3,6,1872,565,1,0.99259007
0,0,57,0,1,944,4,2,2,1,3,3,3,1,6,3,0,0,3,3,944,392,0,0.03037844
0,0,15,0,1,4110,3,0,4,2,4,3,0,3,2,2,1,5,2,4,593,748,0,0.012981563
1,1,40,1,1,7778,2,1,3,0,1,2,6,6,5,4,5,0,4,2,1284,1510,0,0.12637968
1,1,65,1,1,5994,5,4,6,0,4,5,2,6,5,4,3,5,5,4,1536,1310,1,0.99937516
0,1,38,0,2,4120,4,4,0,4,4,3,6,0,1,3,3,5,5,3,175,1591,0,0.46838215
1,1,28,1,1,9478,2,2,6,0,1,4,3,4,0,2,0,4,6,4,998,1405,0,0.09540212
1,0,2,1,0,5312,1,5,3,5,1,3,0,2,5,5,5,4,6,3,393,491,0,0.05946787
0,0,79,1,1,281,2,2,3,0,0,1,0,6,2,6,6,3,0,6,1675,425,1,0.97266936
0,1,94,1,2,5160,2,5,4,6,5,0,6,5,5,1,2,4,2,5,1464,887,0,0.009083998
1,1,77,0,2,1428,6,2,0,0,4,3,6,1,0,3,6,3,2,3,351,1028,1,0.8053012
0,0,2,1,1,5352,4,5,3,1,3,1,3,3,4,6,6,5,1,0,509,826,0,0.352107
0,1,39,1,1,9711,0,2,1,0,5,3,0,5,5,0,2,1,3,2,1718,1885,1,0.9987785
0,1,72,0,1,1089,4,4,2,1,4,4,1,6,2,6,6,1,0,3,1954,336,0,0.025622295
1,1,44,0,2,8486,1,1,1,2,6,1,0,2,2,4,4,5,1,1,1820,1523,0,0.00014618435
0,0,49,1,1,6128,5,3,0,1,4,5,1,5,1,3,5,6,5,3,1876,1671,1,0.99628866
1,1,37,0,0,5006,6,3,4,6,4,3,0,3,6,3,1,4,0,3,613,1717,1,0.99496907
1,1,1,0,2,5168,6,6,2,6,3,0,2,5,4,2,5,0,6,2,102,1249,1,0.8962977
1,0,79,0,2,9636,5,0,0,5,5,4,6,2,2,5,0,6,5,1,1429,1996,1,0.9984446
0,0,90,0,1,3550,0,0,3,3,5,3,3,6,5,1,3,0,0,3,528,1687,1,0.9954692
1,1,50,0,0,3531,0,0,5,3,2,4,0,2,0,0,3,4,3,4,1799,931,1,0.99859256
1,0,86,0,2,3284,5,4,2,5,3,1,5,0,3,1,5,3,5,2,1996,379,1,0.95533115
0,1,76,1,2,5054,1,5,5,0,6,0,4,2,6,4,4,6,3,1,1719,1142,0,0.037721828
0,0,97,1,1,4343,2,0,3,4,0,1,2,5,0,4,5,6,5,4,1750,1494,1,0.98467284
0,1,68,0,1,7491,6,2,6,3,4,6,6,1,1,3,3,2,0,2,798,1029,1,0.99328446
0,0,99,1,1,689,0,0,5,4,2,4,1,3,1,5,4,6,5,0,1878,1512,1,0.9998325
1,1,43,1,2,4622,6,0,3,4,5,3,3,6,2,2,3,0,2,1,1621,1721,1,0.78468305
0,1,11,1,1,3964,0,4,2,6,5,2,2,5,3,0,5,3,2,0,709,1926,1,0.9961469
1,1,76,0,2,4307,1,6,0,1,5,3,5,2,6,0,4,0,0,4,1311,1297,0,0.00032301556
1,0,95,1,2,9715,3,2,3,5,3,3,4,1,3,1,6,2,4,2,1988,410,0,0.17818485
1,1,38,0,2,4104,0,4,0,6,1,2,4,1,2,1,5,5,0,0,824,766,1,0.99948335
0,0,36,0,1,8551,0,6,2,1,4,0,4,4,6,5,0,5,5,2,200,1053,1,0.9998454
1,0,18,1,2,1655,3,3,1,1,1,1,0,5,6,0,1,1,2,2,1931,910,0,0.1682096
1,0,36,0,2,9481,0,5,1,1,4,4,6,3,4,2,0,4,5,0,1090,397,1,0.99921465
0,1,84,0,0,272,2,5,4,1,5,5,3,1,2,0,3,6,2,5,140,1660,0,0.0019080742
0,0,33,0,1,8556,3,1,5,6,4,1,4,3,2,3,3,1,4,3,1402,590,0,0.0004611355
0,0,80,0,2,9474,3,5,0,6,2,3,2,3,5,5,0,1,0,1,1983,102,0,0.00054220774
1,0,85,0,0,1410,3,0,1,1,0,6,5,2,0,5,6,1,2,0,889,560,0,0.00054113974
0,0,48,1,0,5803,6,3,3,5,6,5,5,0,4,3,5,2,4,4,1446,1637,1,0.9996829
0,1,81,1,0,8269,5,4,4,2,0,2,1,4,0,6,3,6,0,0,1429,1397,1,0.99851197
1,0,40,1,2,5594,3,5,5,6,6,0,3,3,4,3,1,3,6,0,1595,611,1,0.8839261
0,1,96,1,2,1275,2,6,6,5,3,6,5,6,6,6,0,6,1,1,769,1548,0,0.054272912
0,0,41,0,0,6423,6,2,1,6,6,0,0,1,0,6,3,1,0,5,507,668,1,0.98784316
0,1,96,0,1,8246,2,0,5,0,0,1,0,6,5,4,4,2,6,0,721,449,0,0.0036419395
1,0,96,0,2,7444,6,0,2,5,2,4,5,5,1,0,2,2,3,5,274,1994,0,0.45542136
0,0,74,1,0,7584,2,5,3,6,2,5,5,5,1,5,3,5,3,3,997,1100,1,0.9697948
1,1,24,1,1,1003,1,6,4,0,1,1,0,1,0,1,3,6,5,6,1167,332,0,0.0005332299
0,0,80,0,0,2328,4,5,0,4,2,4,1,5,3,3,3,4,5,4,1436,1448,0,0.077853486
1,1,66,1,0,2824,0,5,4,3,5,1,5,1,6,5,0,4,0,4,673,902,1,0.99910307
1,1,31,1,1,3061,6,3,4,3,0,0,6,4,6,5,2,4,1,1,1884,268,1,0.9423289
0,1,92,1,0,369,2,4,4,6,2,6,4,4,0,4,0,1,5,1,1958,1001,0,0.0051339553
0,0,20,1,2,1103,3,3,0,6,4,6,2,6,6,3,1,2,2,1,1475,1352,1,0.9629087
1,0,36,0,2,6955,5,4,3,3,6,0,5,3,4,4,2,2,5,4,416,904,1,0.9648113
0,1,14,0,1,9416,6,1,5,4,4,2,2,3,5,1,1,2,2,3,1709,39,1,0.9994727
1,0,44,0,0,2028,5,1,3,2,3,4,3,1,0,0,6,2,3,2,238,1248,1,0.97028613
0,1,30,0,1,8783,2,4,3,3,3,2,1,4,4,0,1,0,6,2,1130,168,0,0.00053224195
0,0,12,1,1,274,6,3,5,0,1,3,3,4,5,1,2,6,1,5,1628,21,1,0.9905505
0,0,46,0,0,6292,5,4,4,3,6,0,6,1,0,5,5,2,6,3,653,569,1,0.9995641
0,0,37,0,0,6326,3,5,2,2,5,6,3,6,1,6,2,0,0,6,586,325,0,0.004298659
0,1,93,0,2,7568,1,1,0,2,1,1,6,5,5,1,1,4,1,1,732,1342,0,8.757287e-06
0,0,73,1,1,9809,6,2,0,6,4,4,2,0,5,3,0,5,0,3,1355,86,1,0.98751706
1,1,39,0,0,6899,5,5,3,6,0,4,6,6,4,6,5,1,0,0,367,811,1,0.99830985
1,1,31,0,0,4352,0,5,4,3,0,0,2,6,0,4,3,5,6,2,1601,1253,1,0.9842046
0,1,70,1,2,2621,6,3,6,3,6,5,5,0,4,2,1,4,1,2,1596,424,1,0.96344846
0,1,63,0,1,3695,5,2,0,2,2,2,0,1,6,0,3,0,1,0,1338,1786,1,0.76295614
0,1,94,1,0,2212,0,2,1,6,1,2,0,4,0,3,3,0,4,6,1367,761,1,0.99703074
0,1,92,1,1,5842,4,1,4,3,3,0,2,0,5,2,5,6,0,2,379,1775,0,0.08774709
1,0,40,0,0,6664,6,2,1,4,1,1,6,3,4,6,2,2,2,0,583,1709,1,0.998982
1,0,98,0,1,7671,3,2,2,6,5,1,3,6,6,5,1,3,5,4,256,843,0,0.00062758185
1,0,1,1,2,5010,4,3,5,2,4,3,0,4,5,3,6,2,6,3,1251,1302,1,0.9821879
0,0,58,1,2,8964,5,0,4,2,2,6,2,4,3,3,1,2,6,5,651,228,1,0.7857633
0,1,89,1,1,1123,6,6,6,4,5,1,6,2,2,6,5,2,4,2,668,1066,1,0.9997751
1,0,59,1,2,1381,1,3,4,4,2,5,6,5,0,3,3,6,6,4,1124,828,1,0.99280363
1,0,93,1,2,5042,5,2,2,5,1,6,6,2,5,1,5,5,4,2,1580,1084,1,0.9708111
1,0,75,0,0,2225,1,1,4,0,6,5,1,5,4,3,0,6,6,1,1360,710,0,0.005608709
0,1,48,0,1,9587,1,3,4,2,3,4,2,3,6,3,3,3,2,4,491,688,0,0.00063619815
0,0,79,1,2,9953,3,4,3,1,2,0,5,4,0,6,0,5,4,6,867,880,1,0.99259734
1,0,59,0,1,7906,4,1,3,6,2,5,4,0,0,5,3,6,0,2,20,1008,0,0.049873054
0,1,70,0,1,7798,6,1,6,2,1,1,4,0,3,0,4,4,1,3,1813,542,1,0.9911176
1,1,91,0,2,2692,1,6,6,2,1,4,4,1,5,6,5,6,5,1,513,979,0,0.00016104657
0,0,81,1,2,8755,3,0,4,6,3,1,1,4,1,0,0,6,6,3,100,1279,1,0.9561704
1,0,77,1,2,956,3,6,1,0,1,0,2,3,2,2,5,2,5,6,448,150,1,0.99119776
1,0,7,0,2,8142,1,0,1,5,0,0,6,3,5,1,0,3,1,4,318,963,0,0.00019170366
0,1,0,1,0,5510,4,2,3,2,6,4,1,3,2,5,1,3,2,2,196,1251,0,0.13270609
1,0,57,0,1,3181,0,6,5,2,0,1,1,5,0,4,4,4,5,2,328,1817,1,0.9961761
1,1,40,0,2,83,5,1,3,0,3,0,6,0,2,6,5,1,2,0,976,1968,1,0.9752994
0,1,29,1,0,3536,3,6,5,2,1,4,3,4,1,4,5,6,1,1,820,817,0,0.0170917
1,1,78,1,1,933,3,4,4,2,2,3,4,6,6,1,5,4,4,3,1718,1476,0,0.009289299
0,1,40,1,2,9070,6,6,6,3,2,5,3,3,4,4,4,4,1,4,737,488,1,0.99607015
0,0,1,1,2,6259,0,4,3,2,1,6,6,4,0,0,4,0,4,3,1521,15,1,0.99808073
1,1,26,1,0,2988,3,0,6,4,6,1,4,0,5,1,0,4,2,2,1034,524,0,0.001501609
0,0,53,1,1,6077,4,6,1,6,4,2,2,1,0,3,6,3,6,5,1675,46,1,0.9975491
1,0,5,0,2,4330,2,4,3,2,2,5,5,5,5,3,4,2,1,0,1972,425,0,0.00013364501
1,0,29,1,2,7432,2,1,5,4,2,6,4,4,1,4,5,1,0,6,349,427,1,0.98843074
0,0,53,0,2,3184,0,0,0,2,5,5,5,6,4,6,4,2,1,4,941,1730,1,0.9998915
1,0,83,1,0,3519,2,2,2,2,2,2,6,1,0,1,6,3,4,2,599,930,1,0.8146214
1,0,71,0,2,659,4,0,5,6,5,6,4,1,3,4,6,3,4,2,1861,997,0,0.08690765
1,1,61,1,1,2129,2,0,1,1,3,3,4,3,2,6,0,4,3,2,1499,1834,0,0.008639357
0,1,70,0,0,8191,0,6,4,0,3,6,1,3,0,3,5,5,4,6,860,1048,1,0.9984674
1,0,8,1,0,7143,6,6,5,3,3,2,5,5,3,3,4,0,2,5,161,1780,1,0.63476145
0,1,60,1,2,348,5,4,2,0,0,5,0,5,5,6,6,3,4,4,768,458,1,0.999374
1,1,72,1,0,4494,1,4,2,4,4,2,2,5,2,0,0,1,3,4,420,1571,0,8.320227e-05
1,0,92,1,0,7444,1,6,0,3,5,3,4,3,4,6,5,1,0,3,1428,1529,0,0.14061846
1,1,64,1,0,1176,0,2,5,5,6,1,2,6,5,3,3,1,4,1,103,1101,1,0.9086204
0,0,100,0,2,5603,4,5,1,2,3,1,6,5,3,0,6,2,2,4,1147,1678,0,0.19833931
1,1,81,0,1,8084,0,1,3,6,3,2,2,5,0,5,5,1,3,1,897,1911,1,0.92501736
1,0,83,0,1,5798,2,5,4,2,3,2,6,3,3,0,4,6,3,1,858,1022,0,0.026750548
1,0,8,1,0,8130,5,4,0,6,4,1,5,0,1,6,3,1,2,4,1391,481,1,0.94242555
0,0,65,0,0,5538,5,0,4,3,6,0,5,3,5,6,6,5,4,6,1878,329,1,0.99540013
1,1,49,0,1,4498,4,5,6,2,0,3,6,1,1,1,1,2,0,4,238,1829,0,0.006261741
0,1,69,0,0,383,4,4,2,5,1,0,2,6,5,0,4,0,5,4,1835,474,0,0.2334967
1,0,77,1,0,476,2,5,0,3,1,4,5,6,1,3,0,2,2,4,1248,292,0,0.096169874
1,1,98,1,1,3009,5,1,4,3,6,5,5,5,3,5,6,1,4,5,936,1636,1,0.9994491
0,0,84,1,2,9759,3,1,1,4,5,1,1,1,1,5,4,1,5,5,340,304,1,0.9367604
0,0,48,0,0,1811,6,3,3,2,4,6,5,0,2,3,2,4,3,6,1373,1471,1,0.7825638
1,0,99,1,0,7291,6,0,2,1,3,3,6,6,4,1,6,3,1,5,670,830,0,0.018617624
0,1,51,1,2,4676,4,0,1,5,5,4,6,4,6,0,2,4,2,3,1346,1433,0,0.13426547
1,1,32,1,1,6128,1,2,1,6,2,1,5,3,4,4,6,5,1,3,201,1958,0,0.0011931793
0,1,57,1,1,6131,6,0,6,2,0,1,4,5,5,2,0,0,5,6,1629,881,1,0.9066279
1,1,72,0,2,7468,1,0,6,3,0,1,5,0,4,4,1,4,6,3,1927,1813,0,5.0701594e-05
0,0,59,0,0,6268,0,0,6,2,5,2,1,2,4,5,0,1,6,3,627,818,1,0.9979723
0,1,11,1,1,8383,5,0,1,1,0,4,1,0,4,6,6,6,6,4,591,1922,1,0.69407654
0,0,3,1,0,9261,1,3,3,3,0,4,3,4,5,6,0,1,2,6,1026,621,0,0.29225755
1,0,93,1,2,6610,1,1,5,4,4,4,6,0,4,1,4,1,3,4,631,884,0,0.021210397
0,0,93,0,1,2100,6,4,1,0,3,6,0,0,0,0,1,6,2,4,1887,938,1,0.9820691
1,1,93,1,1,5622,6,3,4,1,1,3,3,1,4,4,3,5,0,4,53,914,1,0.88244003
1,1,33,1,0,9806,3,3,0,4,5,2,2,1,0,4,0,2,3,0,328,845,0,0.0010172137
1,1,4,0,0,9345,4,0,5,3,2,4,6,2,6,5,6,5,3,5,1281,1826,0,0.0005123236
1,1,17,1,1,6827,0,6,3,3,2,2,0,0,0,4,4,1,0,1,1293,400,0,0.24394271
1,1,38,1,1,4269,2,5,3,3,3,3,4,1,2,5,3,0,3,0,1816,1687,0,0.001566894
0,0,78,1,2,7905,1,6,2,1,6,2,1,6,3,4,5,6,6,5,277,362,1,0.9990921
0,1,76,0,2,9076,0,5,4,3,4,1,6,4,3,6,3,3,0,5,1141,180,1,0.9993967
1,1,70,1,0,6541,3,2,4,3,3,4,0,2,6,4,0,6,4,6,818,1871,0,0.15468498
0,0,90,0,0,381,4,2,1,3,6,1,5,2,5,1,4,0,0,3,290,83,0,0.039205927
1,1,20,0,2,4405,6,2,3,5,2,1,0,1,6,5,4,4,2,6,26,1584,1,0.81203043
1,1,64,1,1,7528,6,5,1,2,5,2,1,5,1,3,4,4,5,6,1431,1092,1,0.9987865
1,0,87,1,0,5125,3,2,4,1,4,4,2,2,4,2,0,1,2,1,1184,23,0,0.06900989
1,0,39,0,2,308,5,3,6,2,3,5,1,3,0,6,2,5,0,3,87,508,1,0.9993167
1,1,56,1,0,9477,3,5,4,3,0,6,5,6,1,5,0,1,4,2,3,1362,0,0.103060074
0,0,11,1,0,1339,6,6,5,1,1,6,6,0,3,1,1,0,0,1,211,1942,1,0.9823283
1,0,96,1,1,1434,5,0,0,0,6,3,3,2,3,4,2,6,4,2,751,952,1,0.9580455
0,1,82,1,1,5767,1,5,2,1,3,3,2,2,1,2,4,0,5,3,1350,148,0,0.00935559
1,0,67,0,1,6941,4,3,0,2,0,3,6,1,6,3,6,3,3,3,1070,1164,0,0.0773575
1,0,50,0,0,2104,3,3,2,4,1,2,1,4,4,0,1,3,6,4,1375,201,0,0.012540609
0,1,65,1,1,1285,3,6,3,6,5,0,6,0,3,0,2,2,5,2,779,644,0,0.07582596
0,0,97,0,2,5442,5,3,2,6,6,2,2,1,2,6,4,6,6,0,401,285,1,0.999374
1,1,71,1,2,2770,4,0,3,4,1,4,3,3,0,1,4,6,6,4,1838,684,0,0.10132617
0,0,28,1,0,5378,0,4,2,1,1,4,1,0,4,6,6,4,1,3,408,515,1,0.99955636
0,1,9,1,0,8599,3,1,3,4,3,1,3,6,4,0,1,6,4,4,322,854,0,0.0032003925
0,1,64,0,0,5129,5,3,0,2,4,5,6,6,0,4,5,2,2,1,1905,506,1,0.9977495
0,0,15,0,0,3012,4,3,6,6,6,4,2,2,2,0,0,2,3,0,904,914,0,0.385517
1,0,74,1,2,6248,0,0,4,3,0,6,5,2,0,5,4,2,4,4,1726,1358,1,0.9963575
1,0,88,1,1,3207,2,6,0,2,1,0,3,2,0,6,0,0,5,6,1092,1882,1,0.90270954
1,1,69,0,2,9366,4,2,0,3,2,2,4,2,4,6,6,6,1,4,1056,168,0,0.49364045
